order_id,order_date,customer_id,customer_segment,region,category,product,quantity,unit_price,discount_pct,revenue
ORD102857,2023-03-12,CUST0580,New,North,Beauty,Sunscreen SPF50,1,879.72,5,835.73
ORD103522,2023-03-12,CUST0765,Returning,East,Home & Kitchen,Air Fryer,2,641.81,15,1091.08
ORD101237,2023-03-13,CUST0674,New,East,Electronics,Wireless Earbuds,1,2859.94,5,2716.94
ORD102844,2023-03-13,CUST0021,New,East,Apparel,Formal Shirt,3,1740.13,0,5220.39
ORD102201,2023-03-13,CUST0336,Returning,Central,Electronics,Wireless Earbuds,4,2717.59,20,8696.29
ORD101644,2023-03-13,CUST0477,New,North,Apparel,Formal Shirt,2,1282.96,0,2565.92
ORD100646,2023-03-13,CUST0562,Returning,West,Apparel,Denim Jacket,3,1954.71,0,5864.13
ORD100957,2023-03-13,CUST0372,New,North,Electronics,Smartwatch,2,3200.22,15,5440.37
ORD102853,2023-03-13,CUST0425,Returning,South,Electronics,Laptop Stand,5,2307.33,20,9229.32
ORD101858,2023-03-14,CUST0661,Returning,North,Sports,Resistance Bands,2,2754.73,10,4958.51
ORD100403,2023-03-14,CUST0278,New,North,Sports,Football,4,2768.6,0,11074.4
ORD102851,2023-03-14,CUST0052,Returning,South,Home & Kitchen,Electric Kettle,3,2325.12,0,6975.36
ORD100045,2023-03-15,CUST0816,Returning,East,Apparel,Backpack,2,379.47,0,758.94
ORD100126,2023-03-15,CUST0765,Returning,North,Sports,Yoga Mat,1,1040.29,0,1040.29
ORD103481,2023-03-15,CUST0066,New,East,Apparel,Denim Jacket,1,416.73,0,416.73
ORD102275,2023-03-15,CUST0459,New,South,Beauty,Face Serum,1,1358.51,5,1290.58
ORD100522,2023-03-15,CUST0653,New,North,Sports,Resistance Bands,3,1911.56,10,5161.21
ORD103486,2023-03-15,CUST0106,Loyal,North,Electronics,Laptop Stand,4,3745.12,15,12733.41
ORD101119,2023-03-16,CUST0314,Returning,Central,Home & Kitchen,Non-stick Pan Set,1,1056.28,0,1056.28
ORD102915,2023-03-16,CUST0150,New,West,Beauty,Face Serum,2,913.59,0,1827.18
ORD102040,2023-03-16,CUST0423,New,East,Home & Kitchen,Air Fryer,3,1235.64,10,3336.23
ORD102464,2023-03-16,CUST0275,Loyal,East,Electronics,Laptop Stand,1,3457.7,0,3457.7
ORD102027,2023-03-16,CUST0095,New,North,Beauty,Hair Dryer,1,1104.59,0,1104.59
ORD100948,2023-03-17,CUST0675,New,North,Home & Kitchen,Non-stick Pan Set,2,2611.08,0,5222.16
ORD102789,2023-03-18,CUST0070,Loyal,East,Sports,Football,2,2483.23,10,4469.81
ORD103204,2023-03-18,CUST0692,New,West,Beauty,Hair Dryer,3,819.68,0,2459.04
ORD101790,2023-03-18,CUST0646,New,West,Beauty,Lip Balm Set,2,915.36,0,1830.72
ORD102943,2023-03-19,CUST0266,New,West,Beauty,Perfume,1,625.76,5,594.47
ORD103287,2023-03-19,CUST0678,New,West,Home & Kitchen,Table Lamp,2,1431.21,15,2433.06
ORD102649,2023-03-19,CUST0452,Returning,Central,Sports,Football,1,1945.26,5,1848.0
ORD102181,2023-03-22,CUST0572,New,South,Beauty,Face Serum,1,962.84,10,866.56
ORD101877,2023-03-22,CUST0705,Returning,East,Home & Kitchen,Mixer Grinder,3,2547.99,10,6879.57
ORD100303,2023-03-22,CUST0491,Returning,West,Electronics,Smartwatch,1,3317.22,0,3317.22
ORD101407,2023-03-22,CUST0309,New,North,Apparel,Cotton T-Shirt,1,1824.78,15,1551.06
ORD100824,2023-03-22,CUST0368,New,South,Beauty,Sunscreen SPF50,3,294.14,15,750.06
ORD102581,2023-03-22,CUST0758,Returning,Central,Sports,Football,4,2139.92,0,8559.68
ORD103034,2023-03-22,CUST0225,New,East,Electronics,Smartwatch,1,3636.93,10,3273.24
ORD103844,2023-03-22,CUST0662,Loyal,West,Electronics,Power Bank,1,2556.04,20,2044.83
ORD100046,2023-03-23,CUST0417,Returning,West,Apparel,Running Shoes,3,971.99,10,2624.37
ORD100581,2023-03-23,CUST0760,Returning,West,Apparel,Cotton T-Shirt,3,1876.33,20,4503.19
ORD101998,2023-03-23,CUST0311,Returning,South,Apparel,Denim Jacket,2,1832.94,0,3665.88
ORD103261,2023-03-23,CUST0506,New,East,Beauty,Sunscreen SPF50,2,937.3,0,1874.6
ORD102337,2023-03-24,CUST0084,New,North,Home & Kitchen,Air Fryer,4,2983.13,15,10142.64
ORD100108,2023-03-24,CUST0447,Returning,East,Home & Kitchen,Mixer Grinder,4,1178.84,10,4243.82
ORD102716,2023-03-24,CUST0161,Loyal,East,Electronics,Bluetooth Speaker,2,1708.02,20,2732.83
ORD102939,2023-03-24,CUST0818,New,East,Beauty,Lip Balm Set,3,1368.97,0,4106.91
ORD101884,2023-03-24,CUST0640,New,East,Apparel,Formal Shirt,1,359.61,20,287.69
ORD102190,2023-03-25,CUST0383,Returning,Central,Beauty,Hair Dryer,2,361.51,20,578.42
ORD100185,2023-03-26,CUST0064,New,East,Beauty,Perfume,1,792.1,0,792.1
ORD103756,2023-03-26,CUST0194,New,Central,Electronics,Smartwatch,1,1829.52,5,1738.04
ORD101851,2023-03-26,CUST0157,Returning,West,Sports,Dumbbell Set,4,370.33,0,1481.32
ORD102858,2023-03-26,CUST0123,Returning,Central,Sports,Football,2,1612.94,0,3225.88
ORD100807,2023-03-26,CUST0280,Loyal,East,Electronics,Laptop Stand,3,2454.43,15,6258.8
ORD101963,2023-03-27,CUST0758,New,East,Sports,Yoga Mat,1,1763.73,0,1763.73
ORD102696,2023-03-27,CUST0629,Returning,Central,Home & Kitchen,Electric Kettle,3,2660.56,15,6784.43
ORD100364,2023-03-27,CUST0770,Returning,North,Beauty,Perfume,1,1143.58,15,972.04
ORD100726,2023-03-27,CUST0609,New,West,Sports,Football,3,2832.63,10,7648.1
ORD103163,2023-03-27,CUST0749,Loyal,North,Beauty,Lip Balm Set,2,650.8,0,1301.6
ORD101025,2023-03-27,CUST0161,New,North,Sports,Yoga Mat,3,814.81,0,2444.43
ORD102417,2023-03-27,CUST0565,Returning,Central,Sports,Resistance Bands,1,2632.32,5,2500.7
ORD102107,2023-03-27,CUST0382,Returning,North,Electronics,Power Bank,1,961.64,15,817.39
ORD101260,2023-03-28,CUST0231,Returning,Central,Sports,Football,6,2675.31,10,14446.67
ORD102816,2023-03-28,CUST0515,New,West,Sports,Yoga Mat,1,1721.28,0,1721.28
ORD100175,2023-03-28,CUST0588,New,South,Beauty,Face Serum,3,572.63,5,1632.0
ORD101573,2023-03-28,CUST0035,New,South,Home & Kitchen,Electric Kettle,1,2562.75,0,2562.75
ORD102083,2023-03-28,CUST0739,Returning,East,Home & Kitchen,Non-stick Pan Set,1,1178.01,0,1178.01
ORD103817,2023-03-29,CUST0804,Loyal,West,Home & Kitchen,Air Fryer,4,3115.58,15,10592.97
ORD100842,2023-03-30,CUST0777,Returning,South,Electronics,Bluetooth Speaker,4,2103.46,20,6731.07
ORD103551,2023-03-31,CUST0536,New,North,Electronics,Laptop Stand,3,3434.42,0,10303.26
ORD102527,2023-03-31,CUST0610,Returning,West,Beauty,Face Serum,3,1290.11,5,3676.81
ORD101109,2023-03-31,CUST0179,New,North,Electronics,Smartwatch,5,4087.38,15,17371.37
ORD101308,2023-03-31,CUST0014,New,West,Home & Kitchen,Non-stick Pan Set,3,3028.08,10,8175.82
ORD103639,2023-03-31,CUST0084,Loyal,South,Apparel,Cotton T-Shirt,3,575.79,0,1727.37
ORD101146,2023-03-31,CUST0715,Returning,North,Home & Kitchen,Non-stick Pan Set,3,1217.29,0,3651.87
ORD103939,2023-04-01,CUST0686,Returning,South,Electronics,Laptop Stand,2,3949.28,5,7503.63
ORD100294,2023-04-01,CUST0144,New,North,Beauty,Lip Balm Set,3,1316.04,0,3948.12
ORD100054,2023-04-01,CUST0755,Loyal,East,Beauty,Face Serum,3,1077.26,15,2747.01
ORD102151,2023-04-01,CUST0502,Returning,East,Beauty,Hair Dryer,5,1089.42,0,5447.1
ORD101338,2023-04-02,CUST0366,New,North,Sports,Football,1,2844.65,0,2844.65
ORD100703,2023-04-02,CUST0116,New,West,Home & Kitchen,Non-stick Pan Set,3,2439.76,0,7319.28
ORD102833,2023-04-02,CUST0622,Returning,South,Beauty,Lip Balm Set,3,1311.76,15,3344.99
ORD103693,2023-04-02,CUST0781,Returning,North,Apparel,Formal Shirt,2,682.68,0,1365.36
ORD101003,2023-04-03,CUST0776,New,West,Electronics,Power Bank,2,3013.95,5,5726.5
ORD102155,2023-04-03,CUST0678,New,West,Home & Kitchen,Non-stick Pan Set,1,1226.0,0,1226.0
ORD101540,2023-04-03,CUST0447,Loyal,Central,Electronics,Bluetooth Speaker,1,3171.0,15,2695.35
ORD103655,2023-04-03,CUST0366,New,West,Apparel,Backpack,2,1577.86,10,2840.15
ORD100308,2023-04-04,CUST0594,New,West,Sports,Dumbbell Set,1,1771.61,10,1594.45
ORD103234,2023-04-04,CUST0659,New,West,Sports,Cricket Bat,1,2769.84,10,2492.86
ORD100977,2023-04-04,CUST0380,New,East,Electronics,Bluetooth Speaker,3,4419.09,15,11268.68
ORD100834,2023-04-04,CUST0173,New,South,Sports,Dumbbell Set,1,638.4,5,606.48
ORD101056,2023-04-04,CUST0646,Loyal,East,Beauty,Hair Dryer,1,1104.73,10,994.26
ORD102213,2023-04-05,CUST0044,New,North,Sports,Yoga Mat,1,2395.84,0,2395.84
ORD102732,2023-04-06,CUST0727,Loyal,North,Apparel,Running Shoes,2,2008.37,10,3615.07
ORD103069,2023-04-06,CUST0833,Returning,West,Beauty,Lip Balm Set,2,425.87,15,723.98
ORD102128,2023-04-06,CUST0003,New,North,Electronics,Power Bank,2,4353.84,10,7836.91
ORD100322,2023-04-06,CUST0323,Returning,Central,Electronics,Bluetooth Speaker,2,1018.45,20,1629.52
ORD102686,2023-04-06,CUST0829,New,South,Home & Kitchen,Table Lamp,2,3122.18,10,5619.92
ORD103269,2023-04-07,CUST0148,Returning,North,Beauty,Perfume,3,348.09,10,939.84
ORD103610,2023-04-07,CUST0280,Returning,North,Home & Kitchen,Air Fryer,3,2412.71,0,7238.13
ORD100542,2023-04-07,CUST0056,Returning,South,Beauty,Lip Balm Set,1,1074.95,10,967.46
ORD100215,2023-04-08,CUST0451,New,North,Apparel,Denim Jacket,1,1990.02,15,1691.52
ORD103790,2023-04-08,CUST0096,New,South,Apparel,Running Shoes,1,754.8,0,754.8
ORD103977,2023-04-09,CUST0726,New,West,Home & Kitchen,Non-stick Pan Set,4,2692.79,5,10232.6
ORD101250,2023-04-09,CUST0695,New,Central,Home & Kitchen,Electric Kettle,2,1366.48,15,2323.02
ORD101762,2023-04-09,CUST0166,Returning,North,Home & Kitchen,Non-stick Pan Set,1,2739.06,0,2739.06
ORD100501,2023-04-09,CUST0157,New,South,Electronics,Power Bank,1,1809.86,15,1538.38
ORD102601,2023-04-10,CUST0693,Loyal,North,Electronics,Power Bank,1,4030.9,20,3224.72
ORD101978,2023-04-10,CUST0301,Returning,North,Apparel,Backpack,1,630.45,5,598.93
ORD100376,2023-04-10,CUST0162,Loyal,East,Electronics,Wireless Earbuds,5,958.61,20,3834.44
ORD101425,2023-04-11,CUST0543,New,North,Beauty,Lip Balm Set,2,388.47,0,776.94
ORD102080,2023-04-11,CUST0803,Loyal,South,Electronics,Bluetooth Speaker,1,2568.61,5,2440.18
ORD102384,2023-04-11,CUST0331,New,East,Beauty,Lip Balm Set,3,1271.74,20,3052.18
ORD103810,2023-04-11,CUST0308,New,Central,Electronics,Laptop Stand,1,3757.08,0,3757.08
ORD102180,2023-04-11,CUST0566,Returning,West,Apparel,Denim Jacket,2,1013.12,0,2026.24
ORD102528,2023-04-12,CUST0770,Returning,West,Apparel,Backpack,2,2035.57,15,3460.47
ORD103873,2023-04-12,CUST0847,Loyal,East,Apparel,Cotton T-Shirt,4,722.5,0,2890.0
ORD103220,2023-04-12,CUST0658,New,Central,Beauty,Face Serum,1,1126.5,10,1013.85
ORD101404,2023-04-12,CUST0176,New,North,Beauty,Lip Balm Set,1,311.0,5,295.45
ORD103117,2023-04-12,CUST0812,Returning,North,Beauty,Lip Balm Set,2,1158.44,0,2316.88
ORD102028,2023-04-13,CUST0447,New,East,Apparel,Cotton T-Shirt,2,583.16,0,1166.32
ORD103479,2023-04-13,CUST0354,New,North,Electronics,Wireless Earbuds,1,2309.42,5,2193.95
ORD103056,2023-04-13,CUST0228,Returning,West,Apparel,Formal Shirt,3,1700.37,0,5101.11
ORD102399,2023-04-13,CUST0091,New,East,Apparel,Cotton T-Shirt,1,524.04,20,419.23
ORD102697,2023-04-13,CUST0037,Loyal,West,Electronics,Power Bank,4,2645.03,15,8993.1
ORD101447,2023-04-13,CUST0788,New,South,Apparel,Running Shoes,3,1932.12,15,4926.91
ORD102557,2023-04-14,CUST0222,Returning,East,Apparel,Running Shoes,1,1628.79,20,1303.03
ORD103142,2023-04-14,CUST0319,Loyal,East,Apparel,Cotton T-Shirt,3,1822.2,15,4646.61
ORD102245,2023-04-14,CUST0454,New,East,Apparel,Running Shoes,4,2001.87,5,7607.11
ORD102094,2023-04-15,CUST0241,Returning,North,Beauty,Perfume,1,538.2,0,538.2
ORD101379,2023-04-16,CUST0413,Returning,North,Sports,Football,3,2937.73,0,8813.19
ORD101486,2023-04-16,CUST0258,New,South,Sports,Resistance Bands,3,2836.7,20,6808.08
ORD102803,2023-04-16,CUST0624,Returning,North,Home & Kitchen,Non-stick Pan Set,4,1695.73,10,6104.63
ORD101086,2023-04-17,CUST0478,Returning,West,Apparel,Formal Shirt,2,531.26,10,956.27
ORD103086,2023-04-17,CUST0674,New,East,Electronics,Power Bank,2,3680.64,15,6257.09
ORD102030,2023-04-17,CUST0242,Returning,South,Sports,Dumbbell Set,1,1413.98,0,1413.98
ORD102688,2023-04-17,CUST0266,Loyal,South,Apparel,Cotton T-Shirt,3,1085.82,20,2605.97
ORD102970,2023-04-17,CUST0606,Returning,West,Beauty,Face Serum,1,1413.77,5,1343.08
ORD103033,2023-04-18,CUST0663,New,South,Sports,Cricket Bat,4,1562.34,0,6249.36
ORD103969,2023-04-18,CUST0148,New,East,Apparel,Running Shoes,1,1476.56,10,1328.9
ORD101837,2023-04-18,CUST0046,New,East,Beauty,Perfume,1,650.61,15,553.02
ORD103979,2023-04-18,CUST0350,Returning,North,Apparel,Running Shoes,4,1605.45,0,6421.8
ORD101058,2023-04-19,CUST0675,Returning,North,Sports,Resistance Bands,1,2716.38,0,2716.38
ORD102322,2023-04-19,CUST0065,Loyal,West,Sports,Dumbbell Set,3,2024.91,0,6074.73
ORD102257,2023-04-19,CUST0548,New,North,Home & Kitchen,Mixer Grinder,1,684.52,5,650.29
ORD102893,2023-04-20,CUST0830,New,East,Electronics,Wireless Earbuds,4,3218.26,0,12873.04
ORD103642,2023-04-20,CUST0745,Returning,West,Beauty,Hair Dryer,2,1134.28,20,1814.85
ORD103281,2023-04-20,CUST0366,New,East,Home & Kitchen,Non-stick Pan Set,4,2578.34,0,10313.36
ORD103651,2023-04-20,CUST0213,New,Central,Beauty,Perfume,1,213.94,20,171.15
ORD102493,2023-04-20,CUST0698,New,North,Apparel,Denim Jacket,3,1864.28,0,5592.84
ORD100489,2023-04-21,CUST0147,New,Central,Home & Kitchen,Non-stick Pan Set,5,3164.14,5,15029.66
ORD101171,2023-04-21,CUST0645,New,East,Home & Kitchen,Non-stick Pan Set,1,1300.58,5,1235.55
ORD103829,2023-04-21,CUST0355,Returning,Central,Beauty,Lip Balm Set,1,552.92,0,552.92
ORD100518,2023-04-22,CUST0077,Returning,East,Electronics,Smartwatch,1,2685.01,0,2685.01
ORD101458,2023-04-22,CUST0100,Loyal,North,Electronics,Wireless Earbuds,1,1285.38,10,1156.84
ORD100704,2023-04-22,CUST0352,Loyal,Central,Home & Kitchen,Table Lamp,1,2696.38,0,2696.38
ORD100524,2023-04-22,CUST0673,Returning,South,Home & Kitchen,Mixer Grinder,5,2079.86,15,8839.41
ORD100730,2023-04-22,CUST0116,Returning,East,Sports,Dumbbell Set,3,498.71,10,1346.52
ORD101835,2023-04-23,CUST0585,New,North,Sports,Yoga Mat,4,2703.25,15,9191.05
ORD102241,2023-04-23,CUST0627,New,East,Electronics,Power Bank,2,3305.93,20,5289.49
ORD100860,2023-04-23,CUST0042,New,Central,Sports,Cricket Bat,4,1255.37,10,4519.33
ORD103443,2023-04-23,CUST0071,Returning,West,Beauty,Face Serum,3,360.44,0,1081.32
ORD100881,2023-04-23,CUST0201,New,East,Sports,Dumbbell Set,5,2823.08,0,14115.4
ORD100431,2023-04-25,CUST0178,Returning,West,Home & Kitchen,Table Lamp,2,1393.45,20,2229.52
ORD101701,2023-04-25,CUST0707,New,East,Beauty,Perfume,1,1226.31,0,1226.31
ORD101095,2023-04-25,CUST0421,New,South,Sports,Yoga Mat,1,513.53,20,410.82
ORD102845,2023-04-26,CUST0278,New,West,Beauty,Perfume,1,912.79,0,912.79
ORD101933,2023-04-26,CUST0044,Loyal,North,Sports,Yoga Mat,1,870.18,0,870.18
ORD101892,2023-04-26,CUST0094,Loyal,Central,Home & Kitchen,Non-stick Pan Set,1,919.61,15,781.67
ORD102936,2023-04-26,CUST0707,Returning,North,Home & Kitchen,Mixer Grinder,2,1594.91,10,2870.84
ORD100183,2023-04-26,CUST0294,Returning,North,Apparel,Backpack,4,371.45,0,1485.8
ORD103258,2023-04-26,CUST0643,New,South,Electronics,Power Bank,2,3778.03,10,6800.45
ORD103096,2023-04-27,CUST0224,Loyal,North,Home & Kitchen,Mixer Grinder,1,1140.78,0,1140.78
ORD103644,2023-04-27,CUST0286,New,Central,Apparel,Running Shoes,1,1231.63,0,1231.63
ORD101499,2023-04-27,CUST0617,New,North,Electronics,Wireless Earbuds,3,1057.39,0,3172.17
ORD103157,2023-04-27,CUST0066,Loyal,Central,Sports,Dumbbell Set,2,469.8,20,751.68
ORD101511,2023-04-27,CUST0548,Returning,South,Electronics,Laptop Stand,5,3340.69,20,13362.76
ORD101352,2023-04-27,CUST0584,Loyal,North,Home & Kitchen,Table Lamp,3,1213.85,0,3641.55
ORD103006,2023-04-28,CUST0616,New,West,Beauty,Hair Dryer,1,1375.36,10,1237.82
ORD100220,2023-04-28,CUST0147,Loyal,South,Electronics,Power Bank,1,3345.88,0,3345.88
ORD103023,2023-04-28,CUST0544,Returning,East,Sports,Cricket Bat,2,1238.01,10,2228.42
ORD103022,2023-04-28,CUST0282,Returning,East,Home & Kitchen,Electric Kettle,2,1211.54,5,2301.93
ORD102568,2023-04-28,CUST0408,Loyal,North,Apparel,Backpack,2,1168.14,0,2336.28
ORD103262,2023-04-29,CUST0643,Returning,South,Sports,Resistance Bands,2,1923.44,15,3269.85
ORD103752,2023-04-29,CUST0175,Loyal,South,Sports,Resistance Bands,1,2432.55,0,2432.55
ORD100895,2023-04-30,CUST0280,Returning,East,Home & Kitchen,Electric Kettle,1,1400.68,0,1400.68
ORD100680,2023-04-30,CUST0222,Returning,East,Sports,Cricket Bat,2,2544.76,0,5089.52
ORD103415,2023-04-30,CUST0741,New,North,Home & Kitchen,Electric Kettle,3,1184.99,5,3377.22
ORD103441,2023-04-30,CUST0129,Returning,East,Apparel,Running Shoes,4,1743.36,0,6973.44
ORD103958,2023-05-01,CUST0771,New,North,Electronics,Bluetooth Speaker,3,4299.2,0,12897.6
ORD102502,2023-05-01,CUST0475,Loyal,East,Electronics,Wireless Earbuds,2,3097.51,20,4956.02
ORD100312,2023-05-01,CUST0783,New,West,Sports,Yoga Mat,2,2499.49,0,4998.98
ORD101919,2023-05-01,CUST0495,New,North,Beauty,Sunscreen SPF50,3,630.83,10,1703.24
ORD102364,2023-05-02,CUST0812,New,North,Electronics,Laptop Stand,1,3801.95,15,3231.66
ORD100667,2023-05-03,CUST0500,Returning,East,Electronics,Bluetooth Speaker,1,3749.28,0,3749.28
ORD103371,2023-05-03,CUST0688,Returning,North,Home & Kitchen,Electric Kettle,1,2347.01,10,2112.31
ORD102133,2023-05-03,CUST0291,Returning,South,Beauty,Perfume,3,1339.76,0,4019.28
ORD100944,2023-05-03,CUST0784,New,South,Sports,Dumbbell Set,2,663.8,15,1128.46
ORD100240,2023-05-03,CUST0321,Returning,South,Home & Kitchen,Mixer Grinder,1,1352.54,0,1352.54
ORD102301,2023-05-04,CUST0527,New,West,Sports,Dumbbell Set,1,1242.71,0,1242.71
ORD101730,2023-05-04,CUST0818,Returning,North,Sports,Cricket Bat,4,338.23,10,1217.63
ORD102880,2023-05-05,CUST0732,New,East,Electronics,Wireless Earbuds,2,3755.81,15,6384.88
ORD100426,2023-05-05,CUST0539,Returning,South,Electronics,Bluetooth Speaker,2,3213.55,20,5141.68
ORD101292,2023-05-05,CUST0170,Returning,East,Home & Kitchen,Mixer Grinder,1,1837.77,0,1837.77
ORD101565,2023-05-05,CUST0436,New,North,Sports,Cricket Bat,2,1326.29,5,2519.95
ORD100457,2023-05-05,CUST0587,Returning,South,Beauty,Perfume,4,1320.31,5,5017.18
ORD100027,2023-05-05,CUST0460,New,West,Beauty,Hair Dryer,1,408.65,10,367.78
ORD102368,2023-05-05,CUST0056,New,North,Beauty,Face Serum,1,761.5,0,761.5
ORD102901,2023-05-05,CUST0056,New,North,Beauty,Perfume,3,725.74,0,2177.22
ORD101281,2023-05-06,CUST0360,New,East,Sports,Football,3,990.43,0,2971.29
ORD103074,2023-05-06,CUST0486,Returning,West,Electronics,Power Bank,1,4363.77,0,4363.77
ORD103671,2023-05-06,CUST0097,New,North,Beauty,Sunscreen SPF50,2,572.11,0,1144.22
ORD102358,2023-05-06,CUST0134,Loyal,South,Beauty,Face Serum,3,180.21,0,540.63
ORD103970,2023-05-06,CUST0231,Loyal,Central,Beauty,Lip Balm Set,1,511.31,10,460.18
ORD102662,2023-05-06,CUST0532,Returning,West,Home & Kitchen,Air Fryer,4,1741.0,0,6964.0
ORD101895,2023-05-06,CUST0148,New,East,Beauty,Sunscreen SPF50,3,1465.16,0,4395.48
ORD100713,2023-05-07,CUST0287,Loyal,Central,Apparel,Formal Shirt,1,355.99,10,320.39
ORD102395,2023-05-07,CUST0096,Returning,East,Electronics,Bluetooth Speaker,2,2052.71,15,3489.61
ORD102734,2023-05-08,CUST0775,Returning,South,Electronics,Power Bank,4,1490.45,5,5663.71
ORD100413,2023-05-08,CUST0403,New,North,Beauty,Sunscreen SPF50,3,575.26,20,1380.62
ORD100258,2023-05-08,CUST0386,New,North,Home & Kitchen,Table Lamp,5,2254.24,10,10144.08
ORD103306,2023-05-09,CUST0144,Loyal,West,Beauty,Hair Dryer,6,736.28,0,4417.68
ORD101090,2023-05-09,CUST0343,Loyal,East,Electronics,Wireless Earbuds,3,3033.11,15,7734.43
ORD102001,2023-05-09,CUST0321,Loyal,Central,Apparel,Denim Jacket,4,1429.42,0,5717.68
ORD100560,2023-05-10,CUST0297,New,West,Sports,Yoga Mat,3,2802.13,0,8406.39
ORD103574,2023-05-10,CUST0693,Loyal,South,Beauty,Sunscreen SPF50,4,298.42,0,1193.68
ORD100864,2023-05-10,CUST0727,Returning,South,Apparel,Denim Jacket,2,1876.16,5,3564.7
ORD100144,2023-05-10,CUST0312,New,East,Beauty,Hair Dryer,3,211.22,0,633.66
ORD102740,2023-05-10,CUST0021,Loyal,South,Sports,Football,1,2274.78,15,1933.56
ORD101816,2023-05-11,CUST0793,Returning,West,Sports,Football,1,934.2,10,840.78
ORD100014,2023-05-11,CUST0012,Returning,East,Beauty,Lip Balm Set,1,489.41,10,440.47
ORD103597,2023-05-11,CUST0199,New,South,Electronics,Bluetooth Speaker,1,1926.86,0,1926.86
ORD103293,2023-05-11,CUST0526,Loyal,South,Beauty,Face Serum,3,1361.71,0,4085.13
ORD102692,2023-05-12,CUST0705,New,South,Home & Kitchen,Non-stick Pan Set,2,3076.2,20,4921.92
ORD101398,2023-05-12,CUST0301,Loyal,Central,Beauty,Sunscreen SPF50,1,491.64,5,467.06
ORD101518,2023-05-12,CUST0131,Returning,North,Beauty,Sunscreen SPF50,1,500.38,5,475.36
ORD102717,2023-05-12,CUST0079,New,West,Electronics,Smartwatch,3,3883.81,20,9321.14
ORD101211,2023-05-13,CUST0658,Returning,Central,Apparel,Formal Shirt,1,1677.55,15,1425.92
ORD102223,2023-05-13,CUST0262,Loyal,East,Apparel,Denim Jacket,2,1657.84,5,3149.9
ORD103529,2023-05-13,CUST0052,Returning,Central,Apparel,Backpack,1,641.45,15,545.23
ORD100919,2023-05-13,CUST0239,Returning,South,Apparel,Running Shoes,3,2182.26,0,6546.78
ORD102024,2023-05-13,CUST0447,New,South,Beauty,Face Serum,4,664.31,5,2524.38
ORD103384,2023-05-14,CUST0368,Returning,East,Beauty,Perfume,1,522.49,10,470.24
ORD102416,2023-05-14,CUST0646,Returning,West,Sports,Dumbbell Set,6,1826.4,10,9862.56
ORD101952,2023-05-14,CUST0180,Returning,North,Beauty,Lip Balm Set,1,1271.11,5,1207.55
ORD102795,2023-05-14,CUST0264,New,North,Apparel,Running Shoes,2,1416.56,10,2549.81
ORD100866,2023-05-15,CUST0112,New,North,Home & Kitchen,Mixer Grinder,2,900.67,0,1801.34
ORD102529,2023-05-15,CUST0312,New,Central,Electronics,Wireless Earbuds,1,3339.14,0,3339.14
ORD100556,2023-05-15,CUST0849,Returning,West,Home & Kitchen,Non-stick Pan Set,1,691.0,10,621.9
ORD102563,2023-05-16,CUST0130,Returning,East,Beauty,Hair Dryer,4,1096.49,15,3728.07
ORD101402,2023-05-16,CUST0734,Returning,East,Beauty,Hair Dryer,1,288.94,0,288.94
ORD102459,2023-05-16,CUST0016,Returning,East,Beauty,Perfume,1,1208.78,0,1208.78
ORD100395,2023-05-16,CUST0445,Loyal,West,Apparel,Formal Shirt,2,410.02,0,820.04
ORD103308,2023-05-17,CUST0628,New,West,Sports,Resistance Bands,4,2737.64,5,10403.03
ORD100676,2023-05-17,CUST0102,New,North,Electronics,Smartwatch,1,1285.4,0,1285.4
ORD102782,2023-05-17,CUST0316,Returning,Central,Electronics,Bluetooth Speaker,3,3192.24,0,9576.72
ORD100293,2023-05-18,CUST0251,Returning,North,Electronics,Laptop Stand,2,3431.83,0,6863.66
ORD101918,2023-05-18,CUST0373,Returning,West,Beauty,Lip Balm Set,2,522.88,0,1045.76
ORD101319,2023-05-18,CUST0131,Returning,South,Electronics,Laptop Stand,3,1420.8,0,4262.4
ORD101985,2023-05-18,CUST0520,Loyal,North,Electronics,Wireless Earbuds,1,2187.51,5,2078.13
ORD102106,2023-05-18,CUST0204,Returning,East,Home & Kitchen,Mixer Grinder,4,1302.2,0,5208.8
